,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.07301587301587302,0.05523809523809524,0.04634920634920635,0.04634920634920635,0.04888888888888889,0.045714285714285714,0.045714285714285714,0.04126984126984127,0.05714285714285714,0.05714285714285714,0.04634920634920635,0.06285714285714286,0.06285714285714286,0.07428571428571429,0.05650793650793651
1,0.06736526946107785,0.0374251497005988,0.0374251497005988,0.0374251497005988,0.040419161676646706,0.0344311377245509,0.0344311377245509,0.0344311377245509,0.05089820359281437,0.05089820359281437,0.0374251497005988,0.04640718562874251,0.05688622754491018,0.05688622754491018,0.041916167664670656
2,0.06744265662444368,0.047244094488188976,0.0421088668264293,0.0421088668264293,0.04313591235878124,0.03971242725094146,0.03971242725094146,0.03731598767545361,0.05340636768230058,0.05340636768230058,0.0421088668264293,0.05374871619308456,0.05991098938719617,0.06538856555973982,0.049298185552892844
3,0.0715736040609137,0.048477157360406094,0.0434010152284264,0.0434010152284264,0.04390862944162437,0.04111675126903553,0.04111675126903553,0.03908629441624366,0.05,0.05,0.0434010152284264,0.0565989847715736,0.05964467005076142,0.06142131979695432,0.05177664974619289
4,0.07125307125307126,0.05466830466830467,0.044226044226044224,0.044226044226044224,0.04606879606879607,0.04668304668304668,0.04668304668304668,0.04054054054054054,0.05773955773955774,0.05773955773955774,0.044226044226044224,0.06203931203931204,0.06142506142506143,0.07063882063882064,0.055896805896805894
5,0.060714285714285714,0.03968253968253968,0.03611111111111111,0.03611111111111111,0.0380952380952381,0.034523809523809526,0.034523809523809526,0.03293650793650794,0.04484126984126984,0.04484126984126984,0.03611111111111111,0.046825396825396826,0.0503968253968254,0.054365079365079366,0.041666666666666664
6,0.07125307125307126,0.05466830466830467,0.044226044226044224,0.044226044226044224,0.04606879606879607,0.04668304668304668,0.04668304668304668,0.04054054054054054,0.05773955773955774,0.05773955773955774,0.044226044226044224,0.06203931203931204,0.06142506142506143,0.07063882063882064,0.055896805896805894
7,0.06660300787777512,0.04750537121031272,0.041298639293387444,0.041298639293387444,0.04153735975173072,0.038911434709954645,0.038911434709954645,0.036524230126521846,0.04917641441871568,0.04917641441871568,0.041298639293387444,0.052757221293864884,0.055621866793984245,0.06135115779422296,0.05060873716877536
8,0.07042253521126761,0.0479472580161822,0.04225352112676056,0.04225352112676056,0.04315253221456398,0.04015582858855259,0.04015582858855259,0.038058136050344624,0.05214264309259814,0.05214264309259814,0.04225352112676056,0.053341324543002694,0.05813605034462092,0.06382978723404255,0.050943961642193586
9,0.07132520157122184,0.04734339466611536,0.04300186065743229,0.04300186065743229,0.044035559230928265,0.040934463510440354,0.040934463510440354,0.038867066363448416,0.05519950382468472,0.05519950382468472,0.04300186065743229,0.05375232582179037,0.062021914409758114,0.0655364895596444,0.05003101095720488
10,0.06882738528769118,0.045884923525127456,0.041879096868171886,0.041879096868171886,0.04297159504734159,0.03932993445010925,0.03932993445010925,0.03750910415149308,0.05571740713765477,0.05571740713765477,0.041879096868171886,0.05243991260014567,0.053896576839038604,0.057902403495994174,0.056081573197378005
11,0.059214903526280775,0.04357950765136394,0.0385894876912841,0.0385894876912841,0.038922155688622756,0.03592814371257485,0.03592814371257485,0.03359946773120426,0.046573519627411845,0.046573519627411845,0.0385894876912841,0.04856952761144378,0.05256154357950765,0.05788423153692615,0.04524284763805722
12,0.07898832684824902,0.045330739299610893,0.04319066147859922,0.04319066147859922,0.04377431906614786,0.04182879377431906,0.04182879377431906,0.04085603112840467,0.06303501945525292,0.06303501945525292,0.04319066147859922,0.04922178988326848,0.0622568093385214,0.06206225680933852,0.05389105058365759
13,0.07087980173482032,0.047831474597273854,0.04337050805452292,0.04337050805452292,0.04337050805452292,0.040396530359355635,0.040396530359355635,0.03841387856257745,0.05477075588599752,0.05477075588599752,0.04337050805452292,0.0540272614622057,0.06171003717472119,0.06468401486988848,0.05105328376703842
14,0.05405405405405406,0.03783783783783784,0.03412162162162162,0.03412162162162162,0.034797297297297296,0.03175675675675676,0.03175675675675676,0.03006756756756757,0.04054054054054054,0.04054054054054054,0.03412162162162162,0.043243243243243246,0.0472972972972973,0.05067567567567568,0.03885135135135135
15,0.08018630412890232,0.04808660624370594,0.04405840886203424,0.04405840886203424,0.0445619335347432,0.042799597180261835,0.042799597180261835,0.04154078549848943,0.06407351460221551,0.06407351460221551,0.04405840886203424,0.05148539778449144,0.06633937562940584,0.06772406847935548,0.05501007049345418
16,0.05772357723577236,0.03902439024390244,0.03536585365853658,0.03536585365853658,0.03699186991869919,0.03333333333333333,0.03333333333333333,0.03170731707317073,0.043089430894308944,0.043089430894308944,0.03536585365853658,0.04552845528455285,0.04959349593495935,0.053252032520325204,0.04024390243902439
17,0.06005700325732899,0.04112377850162866,0.0368485342019544,0.0368485342019544,0.03705211726384365,0.03481270358306189,0.03481270358306189,0.03277687296416938,0.046620521172638436,0.046620521172638436,0.0368485342019544,0.04560260586319218,0.05150651465798046,0.05578175895765472,0.04295602605863192
18,0.05815644082582146,0.03925559755742949,0.03547542890375109,0.03547542890375109,0.036347775516138416,0.033439953474847336,0.033439953474847336,0.031695260250072695,0.043617330619366096,0.043617330619366096,0.03547542890375109,0.04448967723175341,0.04943297470194824,0.05350392555975574,0.04041872637394592
19,0.07643312101910828,0.048225659690627844,0.042766151046405826,0.042766151046405826,0.04549590536851683,0.04185623293903549,0.04185623293903549,0.040036396724294813,0.059144676979071886,0.059144676979071886,0.042766151046405826,0.054140127388535034,0.060964513193812554,0.06733393994540492,0.053230209281164696
20,0.041781874039938556,0.029185867895545316,0.02596006144393241,0.02596006144393241,0.026113671274961597,0.024423963133640553,0.024423963133640553,0.022887864823348696,0.030721966205837174,0.030721966205837174,0.02596006144393241,0.0325652841781874,0.03533026113671275,0.03824884792626728,0.029953917050691243
21,0.0750394944707741,0.04976303317535545,0.04462875197472354,0.04462875197472354,0.045813586097946286,0.04225908372827804,0.04225908372827804,0.04028436018957346,0.054502369668246446,0.054502369668246446,0.04462875197472354,0.05924170616113744,0.06200631911532385,0.06595576619273302,0.05410742496050553
22,0.06780097963392627,0.04640371229698376,0.04150554266563547,0.04150554266563547,0.042536736272235115,0.03918535705078628,0.03918535705078628,0.037122969837587005,0.04975509151843258,0.04975509151843258,0.04150554266563547,0.05259087393658159,0.05594225315803042,0.060840422789378706,0.04975509151843258
23,0.07087980173482032,0.047831474597273854,0.04337050805452292,0.04337050805452292,0.04337050805452292,0.040396530359355635,0.040396530359355635,0.03841387856257745,0.05477075588599752,0.05477075588599752,0.04337050805452292,0.0540272614622057,0.06171003717472119,0.06468401486988848,0.05105328376703842
24,0.06751592356687898,0.048089171974522296,0.04267515923566879,0.04267515923566879,0.04394904458598726,0.040127388535031845,0.040127388535031845,0.0375796178343949,0.0535031847133758,0.0535031847133758,0.04267515923566879,0.05477707006369427,0.06050955414012739,0.06656050955414013,0.049681528662420385
25,0.05815644082582146,0.03925559755742949,0.03547542890375109,0.03547542890375109,0.036347775516138416,0.033439953474847336,0.033439953474847336,0.031695260250072695,0.043617330619366096,0.043617330619366096,0.03547542890375109,0.04448967723175341,0.04943297470194824,0.05350392555975574,0.04041872637394592
26,0.06852035749751738,0.05362462760675273,0.04568023833167825,0.04568023833167825,0.04568023833167825,0.044687189672293945,0.044687189672293945,0.039721946375372394,0.05362462760675273,0.05362462760675273,0.04568023833167825,0.06156901688182721,0.05958291956305859,0.06852035749751738,0.05561072492552135
27,0.08777062609713282,0.06319485078993564,0.052077238150965474,0.052077238150965474,0.05558806319485079,0.052077238150965474,0.052077238150965474,0.04798127559976594,0.06670567583382095,0.06670567583382095,0.052077238150965474,0.06963136337039204,0.07138677589233469,0.08308952603861908,0.06787595084844938
28,0.05684286748732802,0.03801593048515568,0.03475742215785663,0.03475742215785663,0.035843591600289645,0.03258508327299059,0.03258508327299059,0.031136857349746562,0.041998551774076756,0.041998551774076756,0.03475742215785663,0.044170890658942794,0.048515568428674875,0.05141202027516292,0.03946415640839971
29,0.07125307125307126,0.05466830466830467,0.044226044226044224,0.044226044226044224,0.04606879606879607,0.04668304668304668,0.04668304668304668,0.04054054054054054,0.05773955773955774,0.05773955773955774,0.044226044226044224,0.06203931203931204,0.06142506142506143,0.07063882063882064,0.055896805896805894
30,0.07475149105367793,0.04930417495029821,0.044532803180914515,0.044532803180914515,0.04572564612326044,0.04214711729622266,0.04214711729622266,0.040159045725646124,0.054473161033797214,0.054473161033797214,0.044532803180914515,0.05924453280318091,0.062027833001988074,0.06560636182902585,0.0536779324055666
31,0.06051487796723504,0.04145770645269141,0.03744567034436643,0.03744567034436643,0.03811434302908726,0.03510531594784353,0.03510531594784353,0.033099297893681046,0.04714142427281846,0.04714142427281846,0.03744567034436643,0.04714142427281846,0.05315947843530592,0.05717151454363089,0.04312938816449348
32,0.0589171974522293,0.041401273885350316,0.03694267515923567,0.03694267515923567,0.0375796178343949,0.03471337579617834,0.03471337579617834,0.03248407643312102,0.04554140127388535,0.04554140127388535,0.03694267515923567,0.04681528662420382,0.051273885350318474,0.05605095541401274,0.042993630573248405
33,0.07346767422334173,0.0491183879093199,0.044920235096557515,0.044920235096557515,0.04575986565910999,0.041981528127623846,0.041981528127623846,0.039882451721242655,0.05793450881612091,0.05793450881612091,0.044920235096557515,0.05667506297229219,0.0654911838790932,0.06842989084802686,0.05247691015952981
34,0.05508474576271186,0.0288135593220339,0.0288135593220339,0.0288135593220339,0.029661016949152543,0.02711864406779661,0.02711864406779661,0.02711864406779661,0.04152542372881356,0.04152542372881356,0.0288135593220339,0.03305084745762712,0.043220338983050846,0.0423728813559322,0.03474576271186441
35,0.06891025641025642,0.053952991452991456,0.045940170940170943,0.045940170940170943,0.04487179487179487,0.04326923076923077,0.04326923076923077,0.03952991452991453,0.0531517094017094,0.0531517094017094,0.045940170940170943,0.059027777777777776,0.0625,0.06810897435897435,0.055288461538461536
36,0.06433301797540208,0.04509618416903185,0.040365815200252286,0.040365815200252286,0.04099653106275623,0.03784295175023652,0.03784295175023652,0.035635446231472724,0.05140334279407127,0.05140334279407127,0.040365815200252286,0.05077262693156733,0.058341217281614635,0.06275622831914222,0.04667297382529171
37,0.06852035749751738,0.05362462760675273,0.04568023833167825,0.04568023833167825,0.04568023833167825,0.044687189672293945,0.044687189672293945,0.039721946375372394,0.05362462760675273,0.05362462760675273,0.04568023833167825,0.06156901688182721,0.05958291956305859,0.06852035749751738,0.05561072492552135
38,0.0685378590078329,0.05483028720626632,0.04569190600522193,0.04569190600522193,0.044712793733681463,0.044386422976501305,0.044386422976501305,0.03949086161879896,0.05352480417754569,0.05352480417754569,0.04569190600522193,0.060378590078328985,0.060704960835509136,0.0685378590078329,0.0564621409921671
39,0.0727519204699503,0.05015815634884772,0.0447356529597831,0.0447356529597831,0.04609127880704925,0.04202440126525079,0.04202440126525079,0.03976502485314053,0.05738816086760054,0.05738816086760054,0.0447356529597831,0.05603253502033439,0.06416629010393131,0.06868504292815183,0.05377315860822413
40,0.06841046277665996,0.04949698189134809,0.04386317907444668,0.04386317907444668,0.044668008048289735,0.04104627766599597,0.04104627766599597,0.03822937625754527,0.05311871227364185,0.05311871227364185,0.04386317907444668,0.05593561368209256,0.061971830985915494,0.06680080482897384,0.05070422535211268
41,0.06806083650190115,0.04904942965779468,0.043726235741444866,0.043726235741444866,0.04410646387832699,0.04068441064638783,0.04068441064638783,0.03802281368821293,0.053231939163498096,0.053231939163498096,0.043726235741444866,0.055133079847908745,0.06273764258555133,0.06692015209125475,0.04980988593155893
42,0.0685378590078329,0.05483028720626632,0.04569190600522193,0.04569190600522193,0.044712793733681463,0.044386422976501305,0.044386422976501305,0.03949086161879896,0.05352480417754569,0.05352480417754569,0.04569190600522193,0.060378590078328985,0.060704960835509136,0.0685378590078329,0.0564621409921671
43,0.07094188376753507,0.04649298597194389,0.04208416833667335,0.04208416833667335,0.043286573146292584,0.039679358717434866,0.039679358717434866,0.03807615230460922,0.05250501002004008,0.05250501002004008,0.04208416833667335,0.05410821643286573,0.058917835671342685,0.06292585170340681,0.05050100200400802
44,0.07301587301587302,0.05523809523809524,0.04634920634920635,0.04634920634920635,0.04888888888888889,0.045714285714285714,0.045714285714285714,0.04126984126984127,0.05714285714285714,0.05714285714285714,0.04634920634920635,0.06285714285714286,0.06285714285714286,0.07428571428571429,0.05650793650793651
