,0,1,2,3,4
0,0.0,0.020843202273803884,0.02794883941260066,0.02794883941260066,0.02036949313121743
1,0.0,0.04814189189189189,0.06841216216216216,0.06165540540540541,0.04983108108108108
2,0.0,0.027210884353741496,0.03741496598639456,0.02891156462585034,0.025510204081632654
3,0.0,0.03768115942028986,0.03884057971014493,0.03884057971014493,0.03826086956521739
4,0.0,0.03054448871181939,0.036741921204072596,0.03629924745462594,0.029659141212926073
5,0.0,0.018050541516245487,0.02527075812274368,0.02527075812274368,0.01865222623345367
6,0.0,0.049868766404199474,0.07086614173228346,0.06386701662292213,0.051618547681539804
7,0.0,0.02253349573690621,0.027405602923264313,0.02679658952496955,0.021315468940316686
8,0.0,0.02521306818181818,0.03551136363636364,0.03551136363636364,0.024857954545454544
9,0.0,0.029737609329446066,0.044314868804664724,0.036734693877551024,0.03323615160349854
10,0.0,0.026794258373205742,0.042105263157894736,0.03444976076555024,0.03253588516746411
11,0.0,0.03167619885613726,0.0365156181258249,0.03563572371315442,0.029036515618125824
12,0.0,0.020843202273803884,0.02794883941260066,0.02794883941260066,0.02036949313121743
13,0.0,0.017184035476718405,0.022727272727272728,0.022172949002217297,0.017184035476718405
14,0.0,0.02564102564102564,0.03724053724053724,0.03663003663003663,0.025030525030525032
15,0.0,0.03007915567282322,0.043799472295514515,0.03746701846965699,0.03324538258575198
16,0.0,0.027210884353741496,0.03741496598639456,0.02891156462585034,0.025510204081632654
17,0.0,0.05108203321590337,0.06316054353296427,0.060644187216909916,0.04755913437342728
18,0.0,0.02242152466367713,0.033632286995515695,0.030642750373692077,0.01943198804185351
19,0.0,0.03589315525876461,0.04757929883138564,0.044657762938230386,0.034223706176961605
20,0.0,0.024838012958963283,0.03779697624190065,0.032397408207343416,0.02591792656587473
21,0.0,0.024608501118568233,0.026845637583892617,0.026845637583892617,0.020134228187919462
22,0.0,0.018052869116698903,0.02321083172147002,0.02256608639587363,0.018052869116698903
23,0.0,0.029737609329446066,0.044314868804664724,0.036734693877551024,0.03323615160349854
24,0.0,0.022222222222222223,0.030952380952380953,0.027777777777777776,0.01904761904761905
25,0.0,0.03189368770764119,0.03920265780730897,0.03920265780730897,0.03388704318936877
26,0.0,0.03170731707317073,0.04048780487804878,0.04,0.03121951219512195
27,0.0,0.03160270880361174,0.040632054176072234,0.03837471783295711,0.02633559066967645
28,0.0,0.02438231469440832,0.03283485045513654,0.03218465539661899,0.02503250975292588
29,0.0,0.03293172690763052,0.043373493975903614,0.040160642570281124,0.02971887550200803
30,0.0,0.036665211697948494,0.0392841553906591,0.03622872108249672,0.03360977738978612
31,0.0,0.03154362416107383,0.03825503355704698,0.03825503355704698,0.032885906040268455
32,0.0,0.026794258373205742,0.042105263157894736,0.03444976076555024,0.03253588516746411
33,0.0,0.032981530343007916,0.0395778364116095,0.0395778364116095,0.0316622691292876
34,0.0,0.030303030303030304,0.032467532467532464,0.032467532467532464,0.023809523809523808
35,0.0,0.05282763291567897,0.06975956654249915,0.06620386048086692,0.047917372163901115
36,0.0,0.037230568256041804,0.047028086218158065,0.046374918354016983,0.035924232527759635
37,0.0,0.0183585313174946,0.024838012958963283,0.024838012958963283,0.017818574514038878
38,0.0,0.013440226361707145,0.017212921480782833,0.016741334590898372,0.012732846026880454
39,0.0,0.0436397400185701,0.059424326833797586,0.05478180129990715,0.04921077065923862
40,0.0,0.037243299686738604,0.05012182387747999,0.048033414549251655,0.034110685694396105
41,0.0,0.026794258373205742,0.042105263157894736,0.03444976076555024,0.03253588516746411
42,0.0,0.020068807339449542,0.02522935779816514,0.024655963302752295,0.0194954128440367
43,0.0,0.01967397414277684,0.027543563799887576,0.027543563799887576,0.01911186059584036
44,0.0,0.024008350730688934,0.031315240083507306,0.029227557411273485,0.022964509394572025
45,0.0,0.03589315525876461,0.04757929883138564,0.044657762938230386,0.034223706176961605
46,0.0,0.024330900243309004,0.0364963503649635,0.035888077858880776,0.024330900243309004
47,0.0,0.014018691588785047,0.02149532710280374,0.02149532710280374,0.014953271028037384
48,0.0,0.024788732394366197,0.03774647887323944,0.036619718309859155,0.024225352112676058
49,0.0,0.06886075949367089,0.07949367088607595,0.0789873417721519,0.06683544303797469
50,0.0,0.020843202273803884,0.02794883941260066,0.02794883941260066,0.02036949313121743
51,0.0,0.04814189189189189,0.06841216216216216,0.06165540540540541,0.04983108108108108
52,0.0,0.027210884353741496,0.03741496598639456,0.02891156462585034,0.025510204081632654
53,0.0,0.03768115942028986,0.03884057971014493,0.03884057971014493,0.03826086956521739
54,0.0,0.03054448871181939,0.036741921204072596,0.03629924745462594,0.029659141212926073
55,0.0,0.018050541516245487,0.02527075812274368,0.02527075812274368,0.01865222623345367
56,0.0,0.049868766404199474,0.07086614173228346,0.06386701662292213,0.051618547681539804
57,0.0,0.02253349573690621,0.027405602923264313,0.02679658952496955,0.021315468940316686
58,0.0,0.02521306818181818,0.03551136363636364,0.03551136363636364,0.024857954545454544
59,0.0,0.029737609329446066,0.044314868804664724,0.036734693877551024,0.03323615160349854
60,0.0,0.026794258373205742,0.042105263157894736,0.03444976076555024,0.03253588516746411
61,0.0,0.03167619885613726,0.0365156181258249,0.03563572371315442,0.029036515618125824
62,0.0,0.020843202273803884,0.02794883941260066,0.02794883941260066,0.02036949313121743
63,0.0,0.017184035476718405,0.022727272727272728,0.022172949002217297,0.017184035476718405
64,0.0,0.02564102564102564,0.03724053724053724,0.03663003663003663,0.025030525030525032
65,0.0,0.03007915567282322,0.043799472295514515,0.03746701846965699,0.03324538258575198
66,0.0,0.027210884353741496,0.03741496598639456,0.02891156462585034,0.025510204081632654
67,0.0,0.05108203321590337,0.06316054353296427,0.060644187216909916,0.04755913437342728
68,0.0,0.02242152466367713,0.033632286995515695,0.030642750373692077,0.01943198804185351
69,0.0,0.03589315525876461,0.04757929883138564,0.044657762938230386,0.034223706176961605
70,0.0,0.024838012958963283,0.03779697624190065,0.032397408207343416,0.02591792656587473
71,0.0,0.024608501118568233,0.026845637583892617,0.026845637583892617,0.020134228187919462
72,0.0,0.018052869116698903,0.02321083172147002,0.02256608639587363,0.018052869116698903
73,0.0,0.029737609329446066,0.044314868804664724,0.036734693877551024,0.03323615160349854
74,0.0,0.022222222222222223,0.030952380952380953,0.027777777777777776,0.01904761904761905
75,0.0,0.03189368770764119,0.03920265780730897,0.03920265780730897,0.03388704318936877
76,0.0,0.03170731707317073,0.04048780487804878,0.04,0.03121951219512195
77,0.0,0.03160270880361174,0.040632054176072234,0.03837471783295711,0.02633559066967645
78,0.0,0.02438231469440832,0.03283485045513654,0.03218465539661899,0.02503250975292588
79,0.0,0.03293172690763052,0.043373493975903614,0.040160642570281124,0.02971887550200803
80,0.0,0.036665211697948494,0.0392841553906591,0.03622872108249672,0.03360977738978612
81,0.0,0.03154362416107383,0.03825503355704698,0.03825503355704698,0.032885906040268455
82,0.0,0.026794258373205742,0.042105263157894736,0.03444976076555024,0.03253588516746411
83,0.0,0.032981530343007916,0.0395778364116095,0.0395778364116095,0.0316622691292876
84,0.0,0.030303030303030304,0.032467532467532464,0.032467532467532464,0.023809523809523808
85,0.0,0.05282763291567897,0.06975956654249915,0.06620386048086692,0.047917372163901115
86,0.0,0.037230568256041804,0.047028086218158065,0.046374918354016983,0.035924232527759635
87,0.0,0.0183585313174946,0.024838012958963283,0.024838012958963283,0.017818574514038878
88,0.0,0.013440226361707145,0.017212921480782833,0.016741334590898372,0.012732846026880454
89,0.0,0.0436397400185701,0.059424326833797586,0.05478180129990715,0.04921077065923862
90,0.0,0.037243299686738604,0.05012182387747999,0.048033414549251655,0.034110685694396105
91,0.0,0.026794258373205742,0.042105263157894736,0.03444976076555024,0.03253588516746411
92,0.0,0.020068807339449542,0.02522935779816514,0.024655963302752295,0.0194954128440367
