,0,1,2,3,4,5,6
17,0.0531867145421903,0.037253141831238776,0.06373429084380611,0.05206463195691203,0.0,0.050942549371633755,0.06261220825852783
18,0.033386327503974564,0.02066772655007949,0.03550609432962374,0.034446210916799155,0.0,0.03126656067832538,0.03762586115527292
19,0.040690104166666664,0.027994791666666668,0.0498046875,0.040364583333333336,0.0,0.039388020833333336,0.046875
20,0.03152789005658852,0.024252223120452707,0.0444624090541633,0.030719482619240096,0.0,0.03152789005658852,0.03556992724333064
21,0.02702702702702703,0.02027027027027027,0.03209459459459459,0.02533783783783784,0.0,0.02702702702702703,0.03209459459459459
22,0.025087807325639738,0.01806322127446061,0.031108881083793276,0.027596588058203714,0.0,0.024586051179126944,0.02809834420471651
23,0.03356890459363958,0.026501766784452298,0.04946996466431095,0.03489399293286219,0.0,0.03312720848056537,0.038869257950530034
24,0.030916245081506463,0.01967397414277684,0.03316469926925239,0.03204047217537943,0.0,0.02866779089376054,0.03541315345699832
25,0.034954407294832825,0.025835866261398176,0.04964539007092199,0.034954407294832825,0.0,0.034954407294832825,0.03900709219858156
26,0.037368625924484235,0.027247956403269755,0.047100038925652,0.037368625924484235,0.0,0.03697936940443752,0.04087193460490463
27,0.036813186813186814,0.023626373626373626,0.04230769230769231,0.03626373626373627,0.0,0.035164835164835165,0.04230769230769231
28,0.029635671560630777,0.021479064709081022,0.03779227841218053,0.030179445350734094,0.0,0.02909189777052746,0.033442088091353996
29,0.03733955659276546,0.024504084014002333,0.043173862310385065,0.03617269544924154,0.0,0.03500583430571762,0.043757292882147025
30,0.035463365674138506,0.027099364335898293,0.04750752760120441,0.03646704583472733,0.0,0.03312144529943125,0.038474406155904986
31,0.03471158754466565,0.025523226135783564,0.04900459418070444,0.03471158754466565,0.0,0.03471158754466565,0.03879530372639101
32,0.031042128603104215,0.025129342202512936,0.04804138950480414,0.031781226903178125,0.0,0.031042128603104215,0.03473762010347376
33,0.03632694248234107,0.02674066599394551,0.04894046417759838,0.036831483350151364,0.0,0.03632694248234107,0.04036326942482341
34,0.03380281690140845,0.02535211267605634,0.038497652582159626,0.02910798122065728,0.0,0.03380281690140845,0.038497652582159626
35,0.057763797540749215,0.0376036602802402,0.0667715184443809,0.056762939662567916,0.0,0.05476122390620532,0.06419788390048613
36,0.040719196192490745,0.02908514013749339,0.0523532522474881,0.03913273400317292,0.0,0.04019037546271814,0.046536224219989424
37,0.026571067060312106,0.018557570645297342,0.030788696752425137,0.027836355967946015,0.0,0.026571067060312106,0.030366933783213833
38,0.018577594295364985,0.013323325201726403,0.021580033777444173,0.020829423906924376,0.0,0.018202289360105085,0.020641771439294427
39,0.0446685878962536,0.035302593659942365,0.06340057636887608,0.043227665706051875,0.0,0.04394812680115274,0.05043227665706052
40,0.0424135319363797,0.02802322645796516,0.05074476142388286,0.042161070436758395,0.0,0.040898762938651856,0.04594799293107801
41,0.031042128603104215,0.025129342202512936,0.04804138950480414,0.031781226903178125,0.0,0.031042128603104215,0.03473762010347376
42,0.026244343891402715,0.019004524886877826,0.03257918552036199,0.029411764705882353,0.0,0.025791855203619908,0.02895927601809955
43,0.02875816993464052,0.0196078431372549,0.033115468409586055,0.030065359477124184,0.0,0.02875816993464052,0.032679738562091505
44,0.02773246329526917,0.020391517128874388,0.033442088091353996,0.03181076672104405,0.0,0.026916802610114192,0.03425774877650897
45,0.040690104166666664,0.027994791666666668,0.0498046875,0.040364583333333336,0.0,0.039388020833333336,0.046875
46,0.032996040475142985,0.02155741311042675,0.040475142982842056,0.032996040475142985,0.0,0.03255609326880774,0.03739551253849538
47,0.02496626180836707,0.016194331983805668,0.0310391363022942,0.02496626180836707,0.0,0.02496626180836707,0.02699055330634278
48,0.03516295025728988,0.022298456260720412,0.04159519725557462,0.03516295025728988,0.0,0.03430531732418525,0.03945111492281304
49,0.05655634687892752,0.04398826979472141,0.07582739840804358,0.056137410976120655,0.0,0.056137410976120655,0.07415165479681608
50,0.029311001141987057,0.020936429387133613,0.03654358583936049,0.03121431290445375,0.0,0.029311001141987057,0.03197563760944042
51,0.05200501253132832,0.03696741854636591,0.06265664160401002,0.05451127819548872,0.0,0.05012531328320802,0.05827067669172932
52,0.027707808564231738,0.022670025188916875,0.04408060453400504,0.027707808564231738,0.0,0.027707808564231738,0.031486146095717885
53,0.02527075812274368,0.02211191335740072,0.042418772563176894,0.02572202166064982,0.0,0.02527075812274368,0.03925992779783394
54,0.032134902958956414,0.023862551702195353,0.04263442570792237,0.03149856824689787,0.0,0.03181673560292714,0.035952911231307665
55,0.02532790592492085,0.018091361374943465,0.03211216644052465,0.026232473993668022,0.0,0.02532790592492085,0.030303030303030304
56,0.053479381443298966,0.03801546391752577,0.06443298969072164,0.05605670103092784,0.0,0.05154639175257732,0.059922680412371136
57,0.02837902837902838,0.02068302068302068,0.03607503607503607,0.031265031265031266,0.0,0.027898027898027897,0.031265031265031266
58,0.03137966804979253,0.021265560165975105,0.03812240663900415,0.03319502074688797,0.0,0.03137966804979253,0.0350103734439834
59,0.03356890459363958,0.026501766784452298,0.04946996466431095,0.03489399293286219,0.0,0.03312720848056537,0.038869257950530034
60,0.031042128603104215,0.025129342202512936,0.04804138950480414,0.031781226903178125,0.0,0.031042128603104215,0.03473762010347376
61,0.0339097999321804,0.025771447948457104,0.042726347914547304,0.035266191929467616,0.0,0.033231603933536795,0.03797897592404205
62,0.029311001141987057,0.020936429387133613,0.03654358583936049,0.03121431290445375,0.0,0.029311001141987057,0.03197563760944042
63,0.024143985952589993,0.017120280948200176,0.029411764705882353,0.026777875329236173,0.0,0.02370500438981563,0.026777875329236173
64,0.03475080018289895,0.022862368541380886,0.04298125285779607,0.03475080018289895,0.0,0.03429355281207133,0.039323273891175126
65,0.03371198241113961,0.024551117625503847,0.0443385855624771,0.03334554781971418,0.0,0.03224624404543789,0.03884206669109564
66,0.027707808564231738,0.022670025188916875,0.04408060453400504,0.027707808564231738,0.0,0.027707808564231738,0.031486146095717885
67,0.0531867145421903,0.037253141831238776,0.06373429084380611,0.05206463195691203,0.0,0.050942549371633755,0.06261220825852783
68,0.033386327503974564,0.02066772655007949,0.03550609432962374,0.034446210916799155,0.0,0.03126656067832538,0.03762586115527292
69,0.040690104166666664,0.027994791666666668,0.0498046875,0.040364583333333336,0.0,0.039388020833333336,0.046875
70,0.03152789005658852,0.024252223120452707,0.0444624090541633,0.030719482619240096,0.0,0.03152789005658852,0.03556992724333064
71,0.02702702702702703,0.02027027027027027,0.03209459459459459,0.02533783783783784,0.0,0.02702702702702703,0.03209459459459459
72,0.025087807325639738,0.01806322127446061,0.031108881083793276,0.027596588058203714,0.0,0.024586051179126944,0.02809834420471651
73,0.03356890459363958,0.026501766784452298,0.04946996466431095,0.03489399293286219,0.0,0.03312720848056537,0.038869257950530034
74,0.030916245081506463,0.01967397414277684,0.03316469926925239,0.03204047217537943,0.0,0.02866779089376054,0.03541315345699832
75,0.034954407294832825,0.025835866261398176,0.04964539007092199,0.034954407294832825,0.0,0.034954407294832825,0.03900709219858156
76,0.037368625924484235,0.027247956403269755,0.047100038925652,0.037368625924484235,0.0,0.03697936940443752,0.04087193460490463
77,0.036813186813186814,0.023626373626373626,0.04230769230769231,0.03626373626373627,0.0,0.035164835164835165,0.04230769230769231
78,0.029635671560630777,0.021479064709081022,0.03779227841218053,0.030179445350734094,0.0,0.02909189777052746,0.033442088091353996
79,0.03733955659276546,0.024504084014002333,0.043173862310385065,0.03617269544924154,0.0,0.03500583430571762,0.043757292882147025
80,0.035463365674138506,0.027099364335898293,0.04750752760120441,0.03646704583472733,0.0,0.03312144529943125,0.038474406155904986
81,0.03471158754466565,0.025523226135783564,0.04900459418070444,0.03471158754466565,0.0,0.03471158754466565,0.03879530372639101
82,0.031042128603104215,0.025129342202512936,0.04804138950480414,0.031781226903178125,0.0,0.031042128603104215,0.03473762010347376
83,0.03632694248234107,0.02674066599394551,0.04894046417759838,0.036831483350151364,0.0,0.03632694248234107,0.04036326942482341
84,0.03380281690140845,0.02535211267605634,0.038497652582159626,0.02910798122065728,0.0,0.03380281690140845,0.038497652582159626
85,0.057763797540749215,0.0376036602802402,0.0667715184443809,0.056762939662567916,0.0,0.05476122390620532,0.06419788390048613
86,0.040719196192490745,0.02908514013749339,0.0523532522474881,0.03913273400317292,0.0,0.04019037546271814,0.046536224219989424
87,0.026571067060312106,0.018557570645297342,0.030788696752425137,0.027836355967946015,0.0,0.026571067060312106,0.030366933783213833
88,0.018577594295364985,0.013323325201726403,0.021580033777444173,0.020829423906924376,0.0,0.018202289360105085,0.020641771439294427
89,0.0446685878962536,0.035302593659942365,0.06340057636887608,0.043227665706051875,0.0,0.04394812680115274,0.05043227665706052
90,0.0424135319363797,0.02802322645796516,0.05074476142388286,0.042161070436758395,0.0,0.040898762938651856,0.04594799293107801
91,0.031042128603104215,0.025129342202512936,0.04804138950480414,0.031781226903178125,0.0,0.031042128603104215,0.03473762010347376
92,0.026244343891402715,0.019004524886877826,0.03257918552036199,0.029411764705882353,0.0,0.025791855203619908,0.02895927601809955
93,0.02875816993464052,0.0196078431372549,0.033115468409586055,0.030065359477124184,0.0,0.02875816993464052,0.032679738562091505
94,0.02773246329526917,0.020391517128874388,0.033442088091353996,0.03181076672104405,0.0,0.026916802610114192,0.03425774877650897
95,0.040690104166666664,0.027994791666666668,0.0498046875,0.040364583333333336,0.0,0.039388020833333336,0.046875
96,0.032996040475142985,0.02155741311042675,0.040475142982842056,0.032996040475142985,0.0,0.03255609326880774,0.03739551253849538
97,0.02496626180836707,0.016194331983805668,0.0310391363022942,0.02496626180836707,0.0,0.02496626180836707,0.02699055330634278
98,0.03516295025728988,0.022298456260720412,0.04159519725557462,0.03516295025728988,0.0,0.03430531732418525,0.03945111492281304
99,0.05655634687892752,0.04398826979472141,0.07582739840804358,0.056137410976120655,0.0,0.056137410976120655,0.07415165479681608
